seed,delta,omega,rule,crossings,max_event_time_error,rms_error
102,0.0,2.125,raw,475,0.0,0.0
102,0.0,2.125,hysteresis,460,0.0,0.0
102,0.0,2.15,raw,475,0.0,0.0
102,0.0,2.15,hysteresis,460,0.0,0.0
102,0.0,2.175,raw,475,0.0,0.0
102,0.0,2.175,hysteresis,460,0.0,0.0
102,0.0,2.2,raw,475,0.0,0.0
102,0.0,2.2,hysteresis,460,0.0,0.0
102,0.0,2.225,raw,475,0.0,0.0
102,0.0,2.225,hysteresis,460,0.0,0.0
102,0.0,2.25,raw,475,0.0,0.0
102,0.0,2.25,hysteresis,460,0.0,0.0
102,0.0,2.275,raw,475,0.0,0.0
102,0.0,2.275,hysteresis,460,0.0,0.0
102,0.0,2.3,raw,475,0.0,0.0
102,0.0,2.3,hysteresis,460,0.0,0.0
102,0.0,2.325,raw,475,0.0,0.0
102,0.0,2.325,hysteresis,460,0.0,0.0
102,0.0,2.3333333333333335,raw,475,0.0,0.0
102,0.0,2.3333333333333335,hysteresis,460,0.0,0.0
102,0.0,2.35,raw,475,0.0,0.0
102,0.0,2.35,hysteresis,460,0.0,0.0
102,0.0,2.375,raw,475,0.0,0.0
102,0.0,2.375,hysteresis,460,0.0,0.0
102,0.0,2.4,raw,475,0.0,0.0
102,0.0,2.4,hysteresis,460,0.0,0.0
102,0.0,2.414213562373095,raw,475,0.0,0.0
102,0.0,2.414213562373095,hysteresis,460,0.0,0.0
102,0.0,2.425,raw,475,0.0,0.0
102,0.0,2.425,hysteresis,460,0.0,0.0
102,0.0,2.45,raw,475,0.0,0.0
102,0.0,2.45,hysteresis,460,0.0,0.0
102,0.0,2.475,raw,475,0.0,0.0
102,0.0,2.475,hysteresis,460,0.0,0.0
102,0.0,2.5,raw,475,0.0,0.0
102,0.0,2.5,hysteresis,460,0.0,0.0
102,0.0,2.525,raw,475,0.0,0.0
102,0.0,2.525,hysteresis,460,0.0,0.0
102,0.0,2.55,raw,475,0.0,0.0
102,0.0,2.55,hysteresis,460,0.0,0.0
102,0.0,2.575,raw,475,0.0,0.0
102,0.0,2.575,hysteresis,460,0.0,0.0
102,0.0,2.6,raw,475,0.0,0.0
102,0.0,2.6,hysteresis,460,0.0,0.0
102,1.0,1.9,raw,548,4.547473508864641e-13,4.440892098500626e-16
102,1.0,1.9,hysteresis,509,4.547473508864641e-13,4.440892098500626e-16
102,1.0,1.925,raw,539,4.547473508864641e-13,4.440892098500626e-16
102,1.0,1.925,hysteresis,510,4.547473508864641e-13,4.440892098500626e-16
102,1.0,1.95,raw,547,9.094947017729282e-13,4.440892098500626e-16
102,1.0,1.95,hysteresis,508,4.547473508864641e-13,4.440892098500626e-16
102,1.0,1.975,raw,535,4.547473508864641e-13,4.440892098500626e-16
102,1.0,1.975,hysteresis,506,4.547473508864641e-13,4.440892098500626e-16
102,1.0,2.0,raw,541,9.094947017729282e-13,1.1102230246251565e-16
102,1.0,2.0,hysteresis,496,9.094947017729282e-13,1.1102230246251565e-16
102,1.0,2.025,raw,534,9.094947017729282e-13,6.661338147750939e-16
102,1.0,2.025,hysteresis,497,9.094947017729282e-13,6.661338147750939e-16
102,1.0,2.05,raw,537,9.094947017729282e-13,2.220446049250313e-16
102,1.0,2.05,hysteresis,499,9.094947017729282e-13,2.220446049250313e-16
102,1.0,2.075,raw,531,4.547473508864641e-13,1.1102230246251565e-15
102,1.0,2.075,hysteresis,498,4.547473508864641e-13,1.1102230246251565e-15
102,1.0,2.1,raw,525,9.094947017729282e-13,0.0
102,1.0,2.1,hysteresis,494,9.094947017729282e-13,0.0
102,1.0,2.125,raw,528,9.094947017729282e-13,2.220446049250313e-16
102,1.0,2.125,hysteresis,491,9.094947017729282e-13,2.220446049250313e-16
102,1.0,2.15,raw,531,4.547473508864641e-13,4.440892098500626e-16
102,1.0,2.15,hysteresis,492,4.547473508864641e-13,4.440892098500626e-16
102,1.0,2.175,raw,520,4.547473508864641e-13,3.3306690738754696e-16
102,1.0,2.175,hysteresis,481,4.547473508864641e-13,3.3306690738754696e-16
102,1.0,2.2,raw,525,9.094947017729282e-13,5.551115123125783e-16
102,1.0,2.2,hysteresis,485,9.094947017729282e-13,5.551115123125783e-16
102,1.0,2.225,raw,528,4.547473508864641e-13,3.3306690738754696e-16
102,1.0,2.225,hysteresis,488,4.547473508864641e-13,3.3306690738754696e-16
102,1.0,2.25,raw,521,9.094947017729282e-13,1.1102230246251565e-16
102,1.0,2.25,hysteresis,489,9.094947017729282e-13,1.1102230246251565e-16
102,1.0,2.275,raw,521,4.547473508864641e-13,5.551115123125783e-16
102,1.0,2.275,hysteresis,489,4.547473508864641e-13,5.551115123125783e-16
102,1.0,2.3,raw,519,9.094947017729282e-13,6.661338147750939e-16
102,1.0,2.3,hysteresis,486,9.094947017729282e-13,6.661338147750939e-16
102,1.0,2.325,raw,521,9.094947017729282e-13,5.551115123125783e-16
102,1.0,2.325,hysteresis,484,9.094947017729282e-13,5.551115123125783e-16
102,1.0,2.3333333333333335,raw,518,4.547473508864641e-13,6.661338147750939e-16
102,1.0,2.3333333333333335,hysteresis,487,4.547473508864641e-13,6.661338147750939e-16
102,1.0,2.35,raw,525,9.094947017729282e-13,4.440892098500626e-16
102,1.0,2.35,hysteresis,485,9.094947017729282e-13,4.440892098500626e-16
102,1.0,2.375,raw,511,4.547473508864641e-13,1.1102230246251565e-16
102,1.0,2.375,hysteresis,479,4.547473508864641e-13,1.1102230246251565e-16
102,1.0,2.4,raw,514,9.094947017729282e-13,0.0
102,1.0,2.4,hysteresis,483,9.094947017729282e-13,0.0
102,1.0,2.414213562373095,raw,507,4.547473508864641e-13,6.661338147750939e-16
102,1.0,2.414213562373095,hysteresis,479,4.547473508864641e-13,6.661338147750939e-16
102,1.0,2.425,raw,512,9.094947017729282e-13,2.220446049250313e-16
102,1.0,2.425,hysteresis,483,9.094947017729282e-13,2.220446049250313e-16
102,1.0,2.45,raw,511,9.094947017729282e-13,4.440892098500626e-16
102,1.0,2.45,hysteresis,477,9.094947017729282e-13,4.440892098500626e-16
102,1.0,2.475,raw,512,4.547473508864641e-13,1.1102230246251565e-16
102,1.0,2.475,hysteresis,479,4.547473508864641e-13,1.1102230246251565e-16
102,1.0,2.5,raw,515,9.094947017729282e-13,1.1102230246251565e-16
102,1.0,2.5,hysteresis,476,9.094947017729282e-13,1.1102230246251565e-16
102,1.0,2.525,raw,510,4.547473508864641e-13,6.661338147750939e-16
102,1.0,2.525,hysteresis,475,4.547473508864641e-13,6.661338147750939e-16
102,1.0,2.55,raw,508,4.547473508864641e-13,5.551115123125783e-16
102,1.0,2.55,hysteresis,480,4.547473508864641e-13,5.551115123125783e-16
102,1.0,2.575,raw,508,4.547473508864641e-13,9.992007221626409e-16
102,1.0,2.575,hysteresis,476,4.547473508864641e-13,9.992007221626409e-16
102,1.0,2.6,raw,503,4.547473508864641e-13,4.440892098500626e-16
102,1.0,2.6,hysteresis,477,4.547473508864641e-13,4.440892098500626e-16
102,1.5,1.9,raw,624,4.547473508864641e-13,8.881784197001252e-16
102,1.5,1.9,hysteresis,565,4.547473508864641e-13,8.881784197001252e-16
102,1.5,1.925,raw,621,9.094947017729282e-13,2.220446049250313e-16
102,1.5,1.925,hysteresis,562,4.547473508864641e-13,2.220446049250313e-16
102,1.5,1.95,raw,616,4.547473508864641e-13,6.661338147750939e-16
102,1.5,1.95,hysteresis,560,4.547473508864641e-13,6.661338147750939e-16
102,1.5,1.975,raw,606,4.547473508864641e-13,1.1102230246251565e-16
102,1.5,1.975,hysteresis,552,4.547473508864641e-13,1.1102230246251565e-16
102,1.5,2.0,raw,604,4.547473508864641e-13,1.2212453270876722e-15
102,1.5,2.0,hysteresis,555,4.547473508864641e-13,1.2212453270876722e-15
102,1.5,2.025,raw,605,4.547473508864641e-13,0.0
102,1.5,2.025,hysteresis,549,4.547473508864641e-13,0.0
102,1.5,2.05,raw,604,9.094947017729282e-13,2.220446049250313e-16
102,1.5,2.05,hysteresis,553,9.094947017729282e-13,2.220446049250313e-16
102,1.5,2.075,raw,596,4.547473508864641e-13,0.0
102,1.5,2.075,hysteresis,545,4.547473508864641e-13,0.0
102,1.5,2.1,raw,586,9.094947017729282e-13,2.220446049250313e-16
102,1.5,2.1,hysteresis,529,9.094947017729282e-13,2.220446049250313e-16
102,1.5,2.125,raw,593,2.2737367544323206e-13,4.440892098500626e-16
102,1.5,2.125,hysteresis,536,2.2737367544323206e-13,4.440892098500626e-16
102,1.5,2.15,raw,592,9.094947017729282e-13,0.0
102,1.5,2.15,hysteresis,537,4.547473508864641e-13,0.0
102,1.5,2.175,raw,588,9.094947017729282e-13,0.0
102,1.5,2.175,hysteresis,531,9.094947017729282e-13,0.0
102,1.5,2.2,raw,589,4.547473508864641e-13,6.661338147750939e-16
102,1.5,2.2,hysteresis,533,4.547473508864641e-13,6.661338147750939e-16
102,1.5,2.225,raw,576,4.547473508864641e-13,4.440892098500626e-16
102,1.5,2.225,hysteresis,524,4.547473508864641e-13,4.440892098500626e-16
102,1.5,2.25,raw,580,9.094947017729282e-13,5.551115123125783e-16
102,1.5,2.25,hysteresis,533,9.094947017729282e-13,5.551115123125783e-16
102,1.5,2.275,raw,573,4.547473508864641e-13,9.992007221626409e-16
102,1.5,2.275,hysteresis,523,4.547473508864641e-13,9.992007221626409e-16
102,1.5,2.3,raw,570,4.547473508864641e-13,1.1102230246251565e-16
102,1.5,2.3,hysteresis,528,4.547473508864641e-13,1.1102230246251565e-16
102,1.5,2.325,raw,565,9.094947017729282e-13,1.2212453270876722e-15
102,1.5,2.325,hysteresis,513,9.094947017729282e-13,1.2212453270876722e-15
102,1.5,2.3333333333333335,raw,576,4.547473508864641e-13,1.1102230246251565e-16
102,1.5,2.3333333333333335,hysteresis,522,4.547473508864641e-13,1.1102230246251565e-16
102,1.5,2.35,raw,569,4.547473508864641e-13,2.220446049250313e-16
102,1.5,2.35,hysteresis,516,4.547473508864641e-13,2.220446049250313e-16
102,1.5,2.375,raw,559,4.547473508864641e-13,1.1102230246251565e-16
102,1.5,2.375,hysteresis,513,4.547473508864641e-13,1.1102230246251565e-16
102,1.5,2.4,raw,558,9.094947017729282e-13,6.661338147750939e-16
102,1.5,2.4,hysteresis,514,9.094947017729282e-13,6.661338147750939e-16
102,1.5,2.414213562373095,raw,555,9.094947017729282e-13,4.440892098500626e-16
102,1.5,2.414213562373095,hysteresis,512,9.094947017729282e-13,4.440892098500626e-16
102,1.5,2.425,raw,563,9.094947017729282e-13,3.3306690738754696e-16
102,1.5,2.425,hysteresis,510,9.094947017729282e-13,3.3306690738754696e-16
102,1.5,2.45,raw,556,4.547473508864641e-13,5.551115123125783e-16
102,1.5,2.45,hysteresis,505,4.547473508864641e-13,5.551115123125783e-16
102,1.5,2.475,raw,554,4.547473508864641e-13,2.220446049250313e-16
102,1.5,2.475,hysteresis,503,4.547473508864641e-13,2.220446049250313e-16
102,1.5,2.5,raw,555,9.094947017729282e-13,3.3306690738754696e-16
102,1.5,2.5,hysteresis,505,9.094947017729282e-13,3.3306690738754696e-16
102,1.5,2.525,raw,557,4.547473508864641e-13,4.440892098500626e-16
102,1.5,2.525,hysteresis,506,4.547473508864641e-13,4.440892098500626e-16
102,1.5,2.55,raw,555,9.094947017729282e-13,3.3306690738754696e-16
102,1.5,2.55,hysteresis,506,9.094947017729282e-13,3.3306690738754696e-16
102,1.5,2.575,raw,549,9.094947017729282e-13,0.0
102,1.5,2.575,hysteresis,495,4.547473508864641e-13,0.0
102,1.5,2.6,raw,545,9.094947017729282e-13,9.992007221626409e-16
102,1.5,2.6,hysteresis,493,9.094947017729282e-13,9.992007221626409e-16
102,2.0,1.9,raw,698,4.547473508864641e-13,1.1102230246251565e-16
102,2.0,1.9,hysteresis,647,4.547473508864641e-13,1.1102230246251565e-16
102,2.0,1.925,raw,705,4.547473508864641e-13,7.771561172376096e-16
102,2.0,1.925,hysteresis,635,4.547473508864641e-13,7.771561172376096e-16
102,2.0,1.95,raw,699,4.547473508864641e-13,7.771561172376096e-16
102,2.0,1.95,hysteresis,649,4.547473508864641e-13,7.771561172376096e-16
102,2.0,1.975,raw,709,9.094947017729282e-13,1.1102230246251565e-16
102,2.0,1.975,hysteresis,638,9.094947017729282e-13,1.1102230246251565e-16
102,2.0,2.0,raw,687,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.0,hysteresis,618,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.025,raw,677,9.094947017729282e-13,7.771561172376096e-16
102,2.0,2.025,hysteresis,613,9.094947017729282e-13,7.771561172376096e-16
102,2.0,2.05,raw,683,9.094947017729282e-13,1.1102230246251565e-16
102,2.0,2.05,hysteresis,607,9.094947017729282e-13,1.1102230246251565e-16
102,2.0,2.075,raw,687,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.075,hysteresis,610,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.1,raw,668,1.1368683772161603e-12,9.992007221626409e-16
102,2.0,2.1,hysteresis,594,1.1368683772161603e-12,9.992007221626409e-16
102,2.0,2.125,raw,672,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.125,hysteresis,589,2.2737367544323206e-13,4.440892098500626e-16
102,2.0,2.15,raw,678,4.547473508864641e-13,1.1102230246251565e-16
102,2.0,2.15,hysteresis,598,4.547473508864641e-13,1.1102230246251565e-16
102,2.0,2.175,raw,657,4.547473508864641e-13,7.771561172376096e-16
102,2.0,2.175,hysteresis,578,4.547473508864641e-13,7.771561172376096e-16
102,2.0,2.2,raw,659,9.094947017729282e-13,3.3306690738754696e-16
102,2.0,2.2,hysteresis,594,9.094947017729282e-13,3.3306690738754696e-16
102,2.0,2.225,raw,651,9.094947017729282e-13,6.661338147750939e-16
102,2.0,2.225,hysteresis,579,4.547473508864641e-13,6.661338147750939e-16
102,2.0,2.25,raw,651,4.547473508864641e-13,1.1102230246251565e-16
102,2.0,2.25,hysteresis,584,4.547473508864641e-13,1.1102230246251565e-16
102,2.0,2.275,raw,650,4.547473508864641e-13,0.0
102,2.0,2.275,hysteresis,581,4.547473508864641e-13,0.0
102,2.0,2.3,raw,642,9.094947017729282e-13,5.551115123125783e-16
102,2.0,2.3,hysteresis,565,9.094947017729282e-13,5.551115123125783e-16
102,2.0,2.325,raw,629,9.094947017729282e-13,1.1102230246251565e-16
102,2.0,2.325,hysteresis,568,4.547473508864641e-13,1.1102230246251565e-16
102,2.0,2.3333333333333335,raw,633,4.547473508864641e-13,3.3306690738754696e-16
102,2.0,2.3333333333333335,hysteresis,563,4.547473508864641e-13,3.3306690738754696e-16
102,2.0,2.35,raw,632,9.094947017729282e-13,1.1102230246251565e-16
102,2.0,2.35,hysteresis,563,4.547473508864641e-13,1.1102230246251565e-16
102,2.0,2.375,raw,624,9.094947017729282e-13,3.3306690738754696e-16
102,2.0,2.375,hysteresis,559,4.547473508864641e-13,3.3306690738754696e-16
102,2.0,2.4,raw,615,9.094947017729282e-13,3.3306690738754696e-16
102,2.0,2.4,hysteresis,556,2.2737367544323206e-13,3.3306690738754696e-16
102,2.0,2.414213562373095,raw,612,4.547473508864641e-13,2.220446049250313e-16
102,2.0,2.414213562373095,hysteresis,548,4.547473508864641e-13,2.220446049250313e-16
102,2.0,2.425,raw,622,4.547473508864641e-13,9.992007221626409e-16
102,2.0,2.425,hysteresis,555,4.547473508864641e-13,9.992007221626409e-16
102,2.0,2.45,raw,624,4.547473508864641e-13,2.220446049250313e-16
102,2.0,2.45,hysteresis,559,4.547473508864641e-13,2.220446049250313e-16
102,2.0,2.475,raw,622,4.547473508864641e-13,2.220446049250313e-16
102,2.0,2.475,hysteresis,560,4.547473508864641e-13,2.220446049250313e-16
102,2.0,2.5,raw,609,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.5,hysteresis,542,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.525,raw,601,4.547473508864641e-13,2.220446049250313e-16
102,2.0,2.525,hysteresis,537,4.547473508864641e-13,2.220446049250313e-16
102,2.0,2.55,raw,614,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.55,hysteresis,547,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.575,raw,608,9.094947017729282e-13,4.440892098500626e-16
102,2.0,2.575,hysteresis,541,4.547473508864641e-13,4.440892098500626e-16
102,2.0,2.6,raw,603,4.547473508864641e-13,2.220446049250313e-16
102,2.0,2.6,hysteresis,527,4.547473508864641e-13,2.220446049250313e-16
102,3.0,1.9,raw,827,4.547473508864641e-13,6.661338147750939e-16
102,3.0,1.9,hysteresis,779,4.547473508864641e-13,6.661338147750939e-16
102,3.0,1.925,raw,825,9.094947017729282e-13,0.0
102,3.0,1.925,hysteresis,779,9.094947017729282e-13,0.0
102,3.0,1.95,raw,845,4.547473508864641e-13,2.220446049250313e-16
102,3.0,1.95,hysteresis,788,4.547473508864641e-13,2.220446049250313e-16
102,3.0,1.975,raw,826,9.094947017729282e-13,8.881784197001252e-16
102,3.0,1.975,hysteresis,794,9.094947017729282e-13,8.881784197001252e-16
102,3.0,2.0,raw,836,4.547473508864641e-13,2.220446049250313e-16
102,3.0,2.0,hysteresis,784,4.547473508864641e-13,2.220446049250313e-16
102,3.0,2.025,raw,824,4.547473508864641e-13,4.440892098500626e-16
102,3.0,2.025,hysteresis,766,4.547473508864641e-13,4.440892098500626e-16
102,3.0,2.05,raw,829,4.547473508864641e-13,8.881784197001252e-16
102,3.0,2.05,hysteresis,770,4.547473508864641e-13,8.881784197001252e-16
102,3.0,2.075,raw,827,9.094947017729282e-13,0.0
102,3.0,2.075,hysteresis,770,9.094947017729282e-13,0.0
102,3.0,2.1,raw,830,4.547473508864641e-13,0.0
102,3.0,2.1,hysteresis,757,4.547473508864641e-13,0.0
102,3.0,2.125,raw,811,9.094947017729282e-13,6.661338147750939e-16
102,3.0,2.125,hysteresis,743,9.094947017729282e-13,6.661338147750939e-16
102,3.0,2.15,raw,821,9.094947017729282e-13,1.1102230246251565e-16
102,3.0,2.15,hysteresis,763,9.094947017729282e-13,1.1102230246251565e-16
102,3.0,2.175,raw,811,4.547473508864641e-13,7.771561172376096e-16
102,3.0,2.175,hysteresis,738,2.2737367544323206e-13,7.771561172376096e-16
102,3.0,2.2,raw,812,9.094947017729282e-13,5.551115123125783e-16
102,3.0,2.2,hysteresis,722,9.094947017729282e-13,5.551115123125783e-16
102,3.0,2.225,raw,806,4.547473508864641e-13,4.440892098500626e-16
102,3.0,2.225,hysteresis,726,4.547473508864641e-13,4.440892098500626e-16
102,3.0,2.25,raw,799,4.547473508864641e-13,9.992007221626409e-16
102,3.0,2.25,hysteresis,713,4.547473508864641e-13,9.992007221626409e-16
102,3.0,2.275,raw,805,4.547473508864641e-13,1.1102230246251565e-16
102,3.0,2.275,hysteresis,721,4.547473508864641e-13,1.1102230246251565e-16
102,3.0,2.3,raw,806,4.547473508864641e-13,1.1102230246251565e-16
102,3.0,2.3,hysteresis,714,4.547473508864641e-13,1.1102230246251565e-16
102,3.0,2.325,raw,788,9.094947017729282e-13,1.1102230246251565e-15
102,3.0,2.325,hysteresis,702,9.094947017729282e-13,1.1102230246251565e-15
102,3.0,2.3333333333333335,raw,778,4.547473508864641e-13,1.9984014443252818e-15
102,3.0,2.3333333333333335,hysteresis,690,4.547473508864641e-13,1.9984014443252818e-15
102,3.0,2.35,raw,795,4.547473508864641e-13,9.992007221626409e-16
102,3.0,2.35,hysteresis,702,4.547473508864641e-13,9.992007221626409e-16
102,3.0,2.375,raw,783,9.094947017729282e-13,1.1102230246251565e-16
102,3.0,2.375,hysteresis,682,9.094947017729282e-13,1.1102230246251565e-16
102,3.0,2.4,raw,774,4.547473508864641e-13,0.0
102,3.0,2.4,hysteresis,670,2.2737367544323206e-13,0.0
102,3.0,2.414213562373095,raw,777,4.547473508864641e-13,0.0
102,3.0,2.414213562373095,hysteresis,672,4.547473508864641e-13,0.0
102,3.0,2.425,raw,766,9.094947017729282e-13,1.2212453270876722e-15
102,3.0,2.425,hysteresis,674,9.094947017729282e-13,1.2212453270876722e-15
102,3.0,2.45,raw,760,4.547473508864641e-13,4.440892098500626e-16
102,3.0,2.45,hysteresis,678,4.547473508864641e-13,4.440892098500626e-16
102,3.0,2.475,raw,754,9.094947017729282e-13,3.3306690738754696e-16
102,3.0,2.475,hysteresis,661,9.094947017729282e-13,3.3306690738754696e-16
102,3.0,2.5,raw,753,9.094947017729282e-13,8.881784197001252e-16
102,3.0,2.5,hysteresis,668,9.094947017729282e-13,8.881784197001252e-16
102,3.0,2.525,raw,750,4.547473508864641e-13,1.1102230246251565e-16
102,3.0,2.525,hysteresis,644,4.547473508864641e-13,1.1102230246251565e-16
102,3.0,2.55,raw,748,9.094947017729282e-13,5.551115123125783e-16
102,3.0,2.55,hysteresis,652,9.094947017729282e-13,5.551115123125783e-16
102,3.0,2.575,raw,745,9.094947017729282e-13,3.3306690738754696e-16
102,3.0,2.575,hysteresis,644,9.094947017729282e-13,3.3306690738754696e-16
102,3.0,2.6,raw,735,4.547473508864641e-13,3.3306690738754696e-16
102,3.0,2.6,hysteresis,632,4.547473508864641e-13,3.3306690738754696e-16
102,4.0,1.9,raw,888,9.094947017729282e-13,0.0
102,4.0,1.9,hysteresis,863,9.094947017729282e-13,0.0
102,4.0,1.925,raw,883,9.094947017729282e-13,0.0
102,4.0,1.925,hysteresis,851,4.547473508864641e-13,0.0
102,4.0,1.95,raw,894,9.094947017729282e-13,1.1102230246251565e-15
102,4.0,1.95,hysteresis,872,9.094947017729282e-13,1.1102230246251565e-15
102,4.0,1.975,raw,902,4.547473508864641e-13,1.1102230246251565e-15
102,4.0,1.975,hysteresis,884,4.547473508864641e-13,1.1102230246251565e-15
102,4.0,2.0,raw,893,4.547473508864641e-13,2.220446049250313e-16
102,4.0,2.0,hysteresis,869,4.547473508864641e-13,2.220446049250313e-16
102,4.0,2.025,raw,912,4.547473508864641e-13,1.1102230246251565e-15
102,4.0,2.025,hysteresis,867,4.547473508864641e-13,1.1102230246251565e-15
102,4.0,2.05,raw,910,9.094947017729282e-13,0.0
102,4.0,2.05,hysteresis,877,9.094947017729282e-13,0.0
102,4.0,2.075,raw,918,9.094947017729282e-13,2.220446049250313e-16
102,4.0,2.075,hysteresis,876,9.094947017729282e-13,2.220446049250313e-16
102,4.0,2.1,raw,913,2.2737367544323206e-12,6.661338147750939e-16
102,4.0,2.1,hysteresis,867,2.2737367544323206e-12,6.661338147750939e-16
102,4.0,2.125,raw,926,9.094947017729282e-13,6.661338147750939e-16
102,4.0,2.125,hysteresis,871,9.094947017729282e-13,6.661338147750939e-16
102,4.0,2.15,raw,926,9.094947017729282e-13,2.220446049250313e-16
102,4.0,2.15,hysteresis,870,4.547473508864641e-13,2.220446049250313e-16
102,4.0,2.175,raw,929,4.547473508864641e-13,1.5543122344752192e-15
102,4.0,2.175,hysteresis,876,4.547473508864641e-13,1.5543122344752192e-15
102,4.0,2.2,raw,930,9.094947017729282e-13,6.661338147750939e-16
102,4.0,2.2,hysteresis,872,9.094947017729282e-13,6.661338147750939e-16
102,4.0,2.225,raw,916,4.547473508864641e-13,6.661338147750939e-16
102,4.0,2.225,hysteresis,854,4.547473508864641e-13,6.661338147750939e-16
102,4.0,2.25,raw,921,4.547473508864641e-13,8.881784197001252e-16
102,4.0,2.25,hysteresis,860,4.547473508864641e-13,8.881784197001252e-16
102,4.0,2.275,raw,917,9.094947017729282e-13,4.440892098500626e-16
102,4.0,2.275,hysteresis,852,9.094947017729282e-13,4.440892098500626e-16
102,4.0,2.3,raw,930,9.094947017729282e-13,3.3306690738754696e-16
102,4.0,2.3,hysteresis,861,9.094947017729282e-13,3.3306690738754696e-16
