r,delta,seed,dt,rule,cycles,mean_N,median_N,integer_fraction,band1,band2,band3,event_R1,event_R2,interval_R,next2_given2,event_Omega
0.5,2.0,304,0.00125,hysteresis,560,1.9834244576954863,2.137627861166889,0.2982142857142857,0.08392857142857142,0.18392857142857144,0.030357142857142857,0.6423522486429845,0.22300650420384513,0.386327323957622,0.23529411764705882,1.1764165377109455
0.5,4.0,304,0.00125,raw,854,1.3006563338391093,1.0712740865103805,0.373536299765808,0.28688524590163933,0.08079625292740047,0.00585480093676815,0.7726505059039736,0.37837057283430997,0.4895809423305631,0.16176470588235295,1.7939660713034793
0.5,4.0,304,0.00125,hysteresis,771,1.4406751090773011,1.1082733917217629,0.4345006485084306,0.2905317769130999,0.13488975356679636,0.009079118028534372,0.801134352159923,0.4411029730780576,0.5675314262636463,0.17475728155339806,1.6196110550058345
0.0,0.0,304,0.0025,raw,472,2.3537823178396065,2.3262350606117588,0.125,0.00423728813559322,0.08898305084745763,0.0211864406779661,0.00810570483361657,0.041755923928315536,0.3314949447466714,0.12195121951219512,0.9913122873125151
0.0,0.0,304,0.0025,hysteresis,453,2.4525060795149987,2.3441156282908984,0.11920529801324503,0.0,0.08609271523178808,0.019867549668874173,0.009283314227790974,0.037000767409322066,0.3559100130529038,0.13157894736842105,0.9514077672723926
0.0,2.0,304,0.0025,raw,715,1.553682488686091,1.262735216634237,0.3090909090909091,0.18461538461538463,0.11468531468531469,0.008391608391608392,0.6846395675126444,0.24577279946117533,0.39141824334388264,0.12345679012345678,1.5018083490833274
0.0,2.0,304,0.0025,hysteresis,629,1.7661096651996104,2.0432146821456834,0.34181240063593005,0.16375198728139906,0.16057233704292528,0.017488076311605722,0.7243054169899322,0.32887399628637237,0.45909951062500426,0.21,1.3211712609418362
0.0,4.0,304,0.0025,raw,980,1.1343025498036658,1.0197842335022937,0.42346938775510207,0.3795918367346939,0.04285714285714286,0.0010204081632653062,0.8345934428883455,0.49277027438223014,0.5762679412891308,0.09523809523809523,2.057064346489572
0.0,4.0,304,0.0025,hysteresis,920,1.2075069428225274,1.0351942873050708,0.4717391304347826,0.3815217391304348,0.0891304347826087,0.0010869565217391304,0.855144015234211,0.5404628967214049,0.643792351301391,0.15853658536585366,1.9323560391952739
0.5,0.0,304,0.0025,raw,475,2.338579652441692,2.3161565884409128,0.15368421052631578,0.002105263157894737,0.12,0.031578947368421054,0.027861440256797362,0.013353049889838965,0.3139469817828748,0.14285714285714285,0.9977566215874322
0.5,0.0,304,0.0025,hysteresis,453,2.4521530571960333,2.336015436997876,0.1456953642384106,0.0,0.11258278145695365,0.026490066225165563,0.021779980244007863,0.01746928094305235,0.3304126007232082,0.16,0.9515447359560143
0.5,2.0,304,0.0025,raw,650,1.708798214241466,2.023803079255366,0.28,0.12,0.14461538461538462,0.015384615384615385,0.6151067592105988,0.1647752154099098,0.34264978007644203,0.1935483870967742,1.3654820761672544
0.5,2.0,304,0.0025,hysteresis,560,1.98342649867313,2.1377122585333015,0.2982142857142857,0.08392857142857142,0.18392857142857144,0.030357142857142857,0.6424210853475433,0.22282701733722995,0.3863940012390348,0.23529411764705882,1.1764153271594808
0.5,4.0,304,0.0025,raw,853,1.3021831938410684,1.0719373471446116,0.37397420867526376,0.28722157092614303,0.08089097303634232,0.005861664712778429,0.7730871973696002,0.3793293898563363,0.49025426604170147,0.16176470588235295,1.7918625769164376
0.5,4.0,304,0.0025,hysteresis,770,1.4425483952551055,1.1110657143108171,0.43506493506493504,0.2909090909090909,0.13506493506493505,0.00909090909090909,0.8015422801878556,0.4419986099350649,0.568316597972334,0.17475728155339806,1.617507836137933
0.0,0.0,304,0.005,raw,473,2.3488080538652794,2.325757505484286,0.12473572938689217,0.004228329809725159,0.08879492600422834,0.021141649048625793,0.008796240854240285,0.04041372737330571,0.3351668571502295,0.12195121951219512,0.9934116708657909
0.0,0.0,304,0.005,hysteresis,453,2.4525081886937676,2.3441534861250966,0.11920529801324503,0.0,0.08609271523178808,0.019867549668874173,0.009077985520700153,0.03766162875929127,0.356245203733888,0.13157894736842105,0.9514069490532839
0.0,2.0,304,0.005,raw,715,1.5536844667913972,1.262636751196093,0.3132867132867133,0.1874125874125874,0.11608391608391608,0.008391608391608392,0.685499947086173,0.2469767766523603,0.3909069181229404,0.12195121951219512,1.5018064370251665
0.0,2.0,304,0.005,hysteresis,628,1.7689241938787406,2.0464402862521527,0.34554140127388533,0.16401273885350318,0.16401273885350318,0.01751592356687898,0.7237244054249752,0.32785077649663175,0.4597225618050761,0.20588235294117646,1.319069150282244
0.0,4.0,304,0.005,raw,981,1.133147144822008,1.0194640102740942,0.4230377166156983,0.37920489296636084,0.04281345565749235,0.0010193679918450561,0.834237734367832,0.4916036910268716,0.5752167746046366,0.09523809523809523,2.0591618167116743
0.0,4.0,304,0.005,hysteresis,921,1.2061967477972704,1.035340277581392,0.4723127035830619,0.38327904451682954,0.08794788273615635,0.0010857763300760044,0.8553665848568791,0.5407599616692612,0.6442634368182842,0.14814814814814814,1.93445500296234
0.5,0.0,304,0.005,raw,475,2.3385815186780126,2.3171166501055356,0.15368421052631578,0.002105263157894737,0.12,0.031578947368421054,0.028188151535124512,0.012650683745438835,0.31423567530141894,0.14285714285714285,0.997755825357054
0.5,0.0,304,0.005,hysteresis,453,2.4521550140663493,2.3357125884728647,0.1456953642384106,0.0,0.11258278145695365,0.026490066225165563,0.022067082137014433,0.016741879710417237,0.3307881746080992,0.16,0.9515439766036746
0.5,2.0,304,0.005,raw,647,1.7167233114397964,2.0323012814527353,0.28593508500772796,0.1205564142194745,0.14992272024729522,0.015455950540958269,0.6195959030709957,0.16769599320764086,0.34957805145958853,0.1875,1.3591784522203487
0.5,2.0,304,0.005,hysteresis,560,1.983428540181336,2.1377196393558275,0.3,0.08392857142857142,0.18571428571428572,0.030357142857142857,0.6424533420985661,0.2224320697639902,0.3863399131531224,0.23300970873786409,1.1764141162958195
0.5,4.0,304,0.005,raw,853,1.3021851244191494,1.0727336653169401,0.37514654161781946,0.28839390386869873,0.08089097303634232,0.005861664712778429,0.7728164218216432,0.37873632150886116,0.4895857083145818,0.16176470588235295,1.7918599203582033
0.5,4.0,304,0.005,hysteresis,770,1.44255053393446,1.1119063134498077,0.43636363636363634,0.2922077922077922,0.13506493506493505,0.00909090909090909,0.8013314686683685,0.4409352667913935,0.5675801538369043,0.17475728155339806,1.6175054380724696
