r,delta,omega,seed,rule,cycles,mean_N,median_N,integer_fraction,band1,band2,band3,event_R1,event_R2,interval_R,next2_given2,event_Omega,Q1,Q2,Q3,phase_drift2
0.0,1.5,2.225,101,raw,620,1.7115188567568826,2.010541703726762,0.3580645161290323,0.1435483870967742,0.21129032258064517,0.0032258064516129032,0.6100908184288848,0.1592563092451483,0.42100746309344284,0.29770992366412213,1.3000148909934308,0.5222748517473644,0.00970669714483846,0.06066186269534286,0.37636032130398256
0.0,1.5,2.25,101,raw,608,1.765078549450065,2.0449385328747205,0.34210526315789475,0.14144736842105263,0.19736842105263158,0.003289473684210526,0.5988031980018915,0.17817771001664617,0.4176546809084067,0.3,1.2747308048704231,0.5137212300222652,0.012655696339018552,0.05341459173133991,0.3008996084180606
0.0,1.5,2.275,101,raw,606,1.7908076910255564,2.056331621818884,0.3432343234323432,0.14026402640264027,0.19801980198019803,0.0049504950495049506,0.61460054695975,0.20989936762215664,0.42748544688114043,0.25833333333333336,1.2703764962597168,0.505086523288922,0.01948106072430716,0.05050727583769768,0.26300021616419045
0.0,1.5,2.3,101,raw,623,1.7613023610974479,2.061102212091776,0.26163723916532905,0.1187800963081862,0.13964686998394862,0.0016051364365971107,0.5733445983652216,0.16111368273549578,0.34608501232836375,0.20689655172413793,1.3058518802909547,0.4982843820988593,0.01042183586829257,0.060952449129211925,0.2961138971745738
0.0,1.5,2.325,101,raw,621,1.7864280453849495,2.062243215613438,0.27375201288244766,0.13043478260869565,0.13848631239935588,0.004830917874396135,0.5882597357612371,0.17849188354977863,0.32906764274936084,0.1511627906976744,1.301479791479089,0.4912258577261705,0.0017547486097588161,0.05997925839995293,0.27904304699373883
0.0,1.5,2.3333333333333335,101,raw,604,1.8426215905209908,2.0957801475882185,0.28311258278145696,0.13079470198675497,0.1456953642384106,0.006622516556291391,0.6043485075779679,0.19804536768411335,0.3368525267618549,0.23863636363636365,1.266311729623008,0.487892101507932,0.007525841078282949,0.04664062176345917,0.20076916301962866
0.0,1.5,2.35,101,raw,608,1.8445160218683825,2.1029100529592557,0.26973684210526316,0.1299342105263158,0.13486842105263158,0.004934210526315789,0.5868856560640687,0.1771578360305165,0.3045779001285116,0.1951219512195122,1.2740469435551949,0.4834825028419116,0.006235021330110333,0.054251983169136875,0.19512998525809122
0.0,1.5,2.375,101,raw,606,1.8705514525409026,2.1291413372036487,0.23597359735973597,0.10891089108910891,0.12046204620462046,0.006600660066006601,0.5724094637028972,0.151070206356068,0.26708159454693703,0.1232876712328767,1.2696790546840444,0.4761068934152929,0.009240580924503007,0.05614348465205476,0.16155599983991165
0.0,1.5,2.4,101,raw,591,1.9384173000512346,2.1606908566904797,0.2470389170896785,0.12351945854483926,0.10998307952622674,0.01353637901861252,0.5530949316115474,0.19021404617479926,0.23713373217033468,0.18461538461538463,1.2381234938093904,0.4659026929384429,0.0021874925426004837,0.03403547419187439,0.07770971475550148
0.0,1.5,2.414213562373095,101,raw,599,1.9237083892727531,2.1482680704680535,0.2303839732888147,0.11185308848080133,0.10684474123539232,0.011686143572621035,0.5710851336868026,0.15760006390601122,0.21230308765209008,0.15625,1.2549789645018776,0.4631101636520364,0.013436775488768704,0.04711243000325204,0.09721662092746941
0.0,1.5,2.425,101,raw,595,1.9456145016407433,2.179368001570803,0.2235294117647059,0.11428571428571428,0.0907563025210084,0.018487394957983194,0.5742347942477063,0.15124492507663645,0.1999154925210509,0.12962962962962962,1.2463928480976005,0.45887444695136964,0.004435311774722916,0.04774210088068463,0.06472791228238384
0.0,1.5,2.45,101,raw,608,1.9237839978119353,2.164131417422971,0.23684210526315788,0.12335526315789473,0.09539473684210527,0.018092105263157895,0.5581292840087213,0.13693327171325312,0.15971394680587794,0.1206896551724138,1.2735317492954354,0.4535732740550791,0.007488969330061218,0.04395703091153139,0.09288002459735312
0.0,1.5,2.475,101,raw,600,1.9694740516097569,2.195095209107902,0.225,0.11166666666666666,0.09,0.023333333333333334,0.5530545104983872,0.13313816566927666,0.12758603529526027,0.1111111111111111,1.2566806848645962,0.44445760642378607,0.0029606862219362803,0.04298117104190027,0.03831139894288782
0.0,1.5,2.5,101,raw,600,1.983268741195598,2.2075841782736987,0.23,0.11166666666666666,0.08666666666666667,0.03166666666666667,0.5489303294764366,0.12653211579877854,0.12754572605662448,0.07692307692307693,1.2605452544433766,0.4432414712239319,0.007159019648277018,0.04704472119117714,0.017356125515608944
